id,word,tag,sentiment,aspect,class1,class2,class3
601,lah,O,NEU,,NEU,O-NEU,O-NEU
601,pakai,O,NEU,,NEU,O-NEU,O-NEU
601,hrv,O,NEU,,NEU,O-NEU,O-NEU
602,beli,O,NEU,,NEU,O-NEU,O-NEU
602,wuling,O,NEU,,NEU,O-NEU,O-NEU
602,confero,O,NEU,,NEU,O-NEU,O-NEU
602,s,O,NEU,,NEU,O-NEU,O-NEU
602,jasa,B,POS,SERVICE,POS-SERVICE,B-POS-SERVICE,B-POS
602,servis,I,POS,SERVICE,POS-SERVICE,I-POS-SERVICE,I-POS
602,25,I,POS,SERVICE,POS-SERVICE,I-POS-SERVICE,I-POS
602,tahun,I,POS,SERVICE,POS-SERVICE,I-POS-SERVICE,I-POS
602,enggak,I,POS,SERVICE,POS-SERVICE,I-POS-SERVICE,I-POS
602,usah,I,POS,SERVICE,POS-SERVICE,I-POS-SERVICE,I-POS
602,bayar,L,POS,SERVICE,POS-SERVICE,L-POS-SERVICE,L-POS
603,mini,O,NEU,,NEU,O-NEU,O-NEU
603,kalah,I,NEG,MACHINE,NEG-MACHINE,I-NEG-MACHINE,I-NEG
603,besar,I,NEG,MACHINE,NEG-MACHINE,I-NEG-MACHINE,I-NEG
603,tenaga,I,NEG,MACHINE,NEG-MACHINE,I-NEG-MACHINE,I-NEG
603,banding,C,NEU,,NEU,C-NEU,C-NEU
603,daihatsu,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
603,ayla,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
603,turbo,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
604,warna,O,NEU,,NEU,O-NEU,O-NEU
604,avanza,O,NEU,,NEU,O-NEU,O-NEU
604,keluar,O,NEU,,NEU,O-NEU,O-NEU
604,baru,O,NEU,,NEU,O-NEU,O-NEU
604,tambah,O,NEU,,NEU,O-NEU,O-NEU
604,mobil,O,NEU,,NEU,O-NEU,O-NEU
604,jadi,O,NEU,,NEU,O-NEU,O-NEU
604,lihat,B,POS,PART,POS-PART,B-POS-PART,B-POS
604,lebih,I,POS,PART,POS-PART,I-POS-PART,I-POS
604,modern,L,POS,PART,POS-PART,L-POS-PART,L-POS
605,xenia,O,NEU,,NEU,O-NEU,O-NEU
605,tahun,O,NEU,,NEU,O-NEU,O-NEU
605,2008,O,NEU,,NEU,O-NEU,O-NEU
605,pakai,O,NEU,,NEU,O-NEU,O-NEU
605,lama,O,NEU,,NEU,O-NEU,O-NEU
605,2,O,NEU,,NEU,O-NEU,O-NEU
605,bulan,O,NEU,,NEU,O-NEU,O-NEU
605,bolakbalik,O,NEU,,NEU,O-NEU,O-NEU
605,jakarta,O,NEU,,NEU,O-NEU,O-NEU
605,bandung,O,NEU,,NEU,O-NEU,O-NEU
605,mesin,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
605,sekalipun,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
605,masalah,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
606,semua,O,NEU,,NEU,O-NEU,O-NEU
606,tipe,O,NEU,,NEU,O-NEU,O-NEU
606,pcx,O,NEU,,NEU,O-NEU,O-NEU
606,2018,O,NEU,,NEU,O-NEU,O-NEU
606,keren,U,POS,OTHERS,POS-OTHERS,U-POS-OTHERS,U-POS
606,pcx,O,NEU,,NEU,O-NEU,O-NEU
606,abs,O,NEU,,NEU,O-NEU,O-NEU
606,keren,B,POS,PART,POS-PART,B-POS-PART,B-POS
606,banget,I,POS,PART,POS-PART,I-POS-PART,I-POS
606,model,L,POS,PART,POS-PART,L-POS-PART,L-POS
606,bagus,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
606,dan,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
606,canggih,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
606,mesin,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
606,dan,O,NEU,,NEU,O-NEU,O-NEU
606,hemat,B,POS,FUEL,POS-FUEL,B-POS-FUEL,B-POS
606,bbm,L,POS,FUEL,POS-FUEL,L-POS-FUEL,L-POS
607,betul,O,NEU,,NEU,O-NEU,O-NEU
607,pakai,O,NEU,,NEU,O-NEU,O-NEU
607,hrv,O,NEU,,NEU,O-NEU,O-NEU
607,namun,O,NEU,,NEU,O-NEU,O-NEU
607,alam,B,NEG,SERVICE,NEG-SERVICE,B-NEG-SERVICE,B-NEG
607,bengkel,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
607,resmi,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
607,banyak,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
607,kurang,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
607,senang,L,NEG,SERVICE,NEG-SERVICE,L-NEG-SERVICE,L-NEG
607,serta,C,NEU,,NEU,C-NEU,C-NEU
607,biaya,B,NEG,SERVICE,NEG-SERVICE,B-NEG-SERVICE,B-NEG
607,servis,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
607,mahal,L,NEG,SERVICE,NEG-SERVICE,L-NEG-SERVICE,L-NEG
608,enggak,O,NEU,,NEU,O-NEU,O-NEU
608,sangka,O,NEU,,NEU,O-NEU,O-NEU
608,kelas,O,NEU,,NEU,O-NEU,O-NEU
608,suv,O,NEU,,NEU,O-NEU,O-NEU
608,1800,O,NEU,,NEU,O-NEU,O-NEU
608,cc,O,NEU,,NEU,O-NEU,O-NEU
608,bahan,O,NEU,,NEU,O-NEU,O-NEU
608,bakar,O,NEU,,NEU,O-NEU,O-NEU
608,1,O,NEU,,NEU,O-NEU,O-NEU
608,banding,O,NEU,,NEU,O-NEU,O-NEU
608,12,O,NEU,,NEU,O-NEU,O-NEU
608,kota,O,NEU,,NEU,O-NEU,O-NEU
608,irit,B,POS,FUEL,POS-FUEL,B-POS-FUEL,B-POS
608,banget,L,POS,FUEL,POS-FUEL,L-POS-FUEL,L-POS
609,city,O,NEU,,NEU,O-NEU,O-NEU
609,car,O,NEU,,NEU,O-NEU,O-NEU
609,daihatsu,O,NEU,,NEU,O-NEU,O-NEU
609,satu,O,NEU,,NEU,O-NEU,O-NEU
609,nyata,O,NEU,,NEU,O-NEU,O-NEU
609,harga,B,POS,PRICE,POS-PRICE,B-POS-PRICE,B-POS
609,tak,I,POS,PRICE,POS-PRICE,I-POS-PRICE,I-POS
609,terlalu,I,POS,PRICE,POS-PRICE,I-POS-PRICE,I-POS
609,mahal,L,POS,PRICE,POS-PRICE,L-POS-PRICE,L-POS
610,mitsubishiid,O,NEU,,NEU,O-NEU,O-NEU
610,bengkel,B,NEG,SERVICE,NEG-SERVICE,B-NEG-SERVICE,B-NEG
610,matraman,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
610,kurang,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
610,bagus,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
610,service,L,NEG,SERVICE,NEG-SERVICE,L-NEG-SERVICE,L-NEG
610,mobil,O,NEU,,NEU,O-NEU,O-NEU
611,xpander,B,NEG,PART,NEG-PART,B-NEG-PART,B-NEG
611,bodi,I,NEG,PART,NEG-PART,I-NEG-PART,I-NEG
611,kaleng,L,NEG,PART,NEG-PART,L-NEG-PART,L-NEG
611,siapa,O,NEU,,NEU,O-NEU,O-NEU
611,bilang,O,NEU,,NEU,O-NEU,O-NEU
611,rush,O,NEU,,NEU,O-NEU,O-NEU
611,doang,O,NEU,,NEU,O-NEU,O-NEU
611,yg,O,NEU,,NEU,O-NEU,O-NEU
611,kaleng,O,NEU,,NEU,O-NEU,O-NEU
612,honda,O,NEU,,NEU,O-NEU,O-NEU
612,brio,O,NEU,,NEU,O-NEU,O-NEU
612,rs,O,NEU,,NEU,O-NEU,O-NEU
612,cvt,O,NEU,,NEU,O-NEU,O-NEU
612,mantap,B,POS,OTHERS,POS-OTHERS,B-POS-OTHERS,B-POS
612,bro,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
612,cuma,C,NEU,,NEU,C-NEU,C-NEU
612,harga,B,NEG,PRICE,NEG-PRICE,B-NEG-PRICE,B-NEG
612,mahal,L,NEG,PRICE,NEG-PRICE,L-NEG-PRICE,L-NEG
612,sih,O,NEU,,NEU,O-NEU,O-NEU
613,avanza,O,NEU,,NEU,O-NEU,O-NEU
613,mantep,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
613,banget,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
613,power,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
613,buat,O,NEU,,NEU,O-NEU,O-NEU
613,bawa,O,NEU,,NEU,O-NEU,O-NEU
613,jalan,O,NEU,,NEU,O-NEU,O-NEU
613,tajam,O,NEU,,NEU,O-NEU,O-NEU
614,brio,O,NEU,,NEU,O-NEU,O-NEU
614,manuver,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
614,lincah,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
614,abis,O,NEU,,NEU,O-NEU,O-NEU
614,kalo,O,NEU,,NEU,O-NEU,O-NEU
614,banding,C,NEU,,NEU,C-NEU,C-NEU
614,sama,O,NEU,,NEU,O-NEU,O-NEU
614,calya,U,NEG,MACHINE,NEG-MACHINE,U-NEG-MACHINE,U-NEG
615,purnajual,B,POS,PRICE,POS-PRICE,B-POS-PRICE,B-POS
615,toyota,I,POS,PRICE,POS-PRICE,I-POS-PRICE,I-POS
615,rush,I,POS,PRICE,POS-PRICE,I-POS-PRICE,I-POS
615,bagus,L,POS,PRICE,POS-PRICE,L-POS-PRICE,L-POS
616,bengkel,B,NEG,SERVICE,NEG-SERVICE,B-NEG-SERVICE,B-NEG
616,honda,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
616,terang,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
616,anugrah,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
616,pamulang,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
616,payah,L,NEG,SERVICE,NEG-SERVICE,L-NEG-SERVICE,L-NEG
616,layan,O,NEU,,NEU,O-NEU,O-NEU
617,beli,O,NEU,,NEU,O-NEU,O-NEU
617,avanza,O,NEU,,NEU,O-NEU,O-NEU
617,2011,O,NEU,,NEU,O-NEU,O-NEU
617,harga,B,POS,PRICE,POS-PRICE,B-POS-PRICE,B-POS
617,sangat,I,POS,PRICE,POS-PRICE,I-POS-PRICE,I-POS
617,ergonomis,L,POS,PRICE,POS-PRICE,L-POS-PRICE,L-POS
617,buat,O,NEU,,NEU,O-NEU,O-NEU
617,keluarga,O,NEU,,NEU,O-NEU,O-NEU
617,dan,O,NEU,,NEU,O-NEU,O-NEU
617,konsumsi,B,POS,FUEL,POS-FUEL,B-POS-FUEL,B-POS
617,bensin,I,POS,FUEL,POS-FUEL,I-POS-FUEL,I-POS
617,irit,L,POS,FUEL,POS-FUEL,L-POS-FUEL,L-POS
618,suspensi,B,NEG,PART,NEG-PART,B-NEG-PART,B-NEG
618,keras,L,NEG,PART,NEG-PART,L-NEG-PART,L-NEG
618,dan,C,NEU,,NEU,C-NEU,C-NEU
618,telescopic,L,NEG,PART,NEG-PART,L-NEG-PART,L-NEG
618,setir,O,NEU,,NEU,O-NEU,O-NEU
618,moga,O,NEU,,NEU,O-NEU,O-NEU
618,ubah,O,NEU,,NEU,O-NEU,O-NEU
618,terios,O,NEU,,NEU,O-NEU,O-NEU
618,depan,O,NEU,,NEU,O-NEU,O-NEU
618,terima,O,NEU,,NEU,O-NEU,O-NEU
618,kasih,O,NEU,,NEU,O-NEU,O-NEU
619,kalau,C,NEU,,NEU,C-NEU,C-NEU
619,aku,O,NEU,,NEU,O-NEU,O-NEU
619,rasa,O,NEU,,NEU,O-NEU,O-NEU
619,sih,O,NEU,,NEU,O-NEU,O-NEU
619,performa,O,NEU,,NEU,O-NEU,O-NEU
619,avanza,O,NEU,,NEU,O-NEU,O-NEU
619,15,O,NEU,,NEU,O-NEU,O-NEU
619,lebih,O,NEU,,NEU,O-NEU,O-NEU
619,lincah,U,POS,MACHINE,POS-MACHINE,U-POS-MACHINE,U-POS
619,dan,C,NEU,,NEU,C-NEU,C-NEU
619,lebih,O,NEU,,NEU,O-NEU,O-NEU
619,irit,U,POS,FUEL,POS-FUEL,U-POS-FUEL,U-POS
620,avanza,O,NEU,,NEU,O-NEU,O-NEU
620,sih,O,NEU,,NEU,O-NEU,O-NEU
620,harga,B,POS,PRICE,POS-PRICE,B-POS-PRICE,B-POS
620,murah,L,POS,PRICE,POS-PRICE,L-POS-PRICE,L-POS
620,nan,C,NEU,,NEU,C-NEU,C-NEU
620,ramah,U,POS,PRICE,POS-PRICE,U-POS-PRICE,U-POS
621,honda,O,NEU,,NEU,O-NEU,O-NEU
621,vario,O,NEU,,NEU,O-NEU,O-NEU
621,ku,O,NEU,,NEU,O-NEU,O-NEU
621,murah,B,POS,SERVICE,POS-SERVICE,B-POS-SERVICE,B-POS
621,awat,I,POS,SERVICE,POS-SERVICE,I-POS-SERVICE,I-POS
621,rutin,L,POS,SERVICE,POS-SERVICE,L-POS-SERVICE,L-POS
621,dan,O,NEU,,NEU,O-NEU,O-NEU
621,selalu,O,NEU,,NEU,O-NEU,O-NEU
621,monitor,O,NEU,,NEU,O-NEU,O-NEU
621,kalau,O,NEU,,NEU,O-NEU,O-NEU
621,kurang,O,NEU,,NEU,O-NEU,O-NEU
621,satu,O,NEU,,NEU,O-NEU,O-NEU
621,dan,O,NEU,,NEU,O-NEU,O-NEU
621,lain,O,NEU,,NEU,O-NEU,O-NEU
621,deteksi,B,POS,SERVICE,POS-SERVICE,B-POS-SERVICE,B-POS
621,cepat,L,POS,SERVICE,POS-SERVICE,L-POS-SERVICE,L-POS
621,dan,O,NEU,,NEU,O-NEU,O-NEU
621,bahkan,O,NEU,,NEU,O-NEU,O-NEU
621,banyak,B,POS,SERVICE,POS-SERVICE,B-POS-SERVICE,B-POS
621,tempat,I,POS,SERVICE,POS-SERVICE,I-POS-SERVICE,I-POS
621,servis,L,POS,SERVICE,POS-SERVICE,L-POS-SERVICE,L-POS
621,sebar,O,NEU,,NEU,O-NEU,O-NEU
621,jadi,O,NEU,,NEU,O-NEU,O-NEU
621,mudah,B,POS,SERVICE,POS-SERVICE,B-POS-SERVICE,B-POS
621,pelihara,L,POS,SERVICE,POS-SERVICE,L-POS-SERVICE,L-POS
622,udah,O,NEU,,NEU,O-NEU,O-NEU
622,delapan,B,NEG,SERVICE,NEG-SERVICE,B-NEG-SERVICE,B-NEG
622,bulan,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
622,baru,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
622,jadi,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
622,lama,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
622,bener,L,NEG,SERVICE,NEG-SERVICE,L-NEG-SERVICE,L-NEG
623,mahal,L,NEG,PRICE,NEG-PRICE,L-NEG-PRICE,L-NEG
623,kelas,O,NEU,,NEU,O-NEU,O-NEU
623,brio,O,NEU,,NEU,O-NEU,O-NEU
624,konsumsi,B,POS,FUEL,POS-FUEL,B-POS-FUEL,B-POS
624,bahan,I,POS,FUEL,POS-FUEL,I-POS-FUEL,I-POS
624,bakar,I,POS,FUEL,POS-FUEL,I-POS-FUEL,I-POS
624,avanza,I,POS,FUEL,POS-FUEL,I-POS-FUEL,I-POS
624,cukup,I,POS,FUEL,POS-FUEL,I-POS-FUEL,I-POS
624,irit,L,POS,FUEL,POS-FUEL,L-POS-FUEL,L-POS
625,xenia,O,NEU,,NEU,O-NEU,O-NEU
625,li,O,NEU,,NEU,O-NEU,O-NEU
625,tahun,O,NEU,,NEU,O-NEU,O-NEU
625,2006,O,NEU,,NEU,O-NEU,O-NEU
625,akhir,O,NEU,,NEU,O-NEU,O-NEU
625,dah,O,NEU,,NEU,O-NEU,O-NEU
625,vvti,O,NEU,,NEU,O-NEU,O-NEU
625,bunyi,B,NEG,MACHINE,NEG-MACHINE,B-NEG-MACHINE,B-NEG
625,mesin,I,NEG,MACHINE,NEG-MACHINE,I-NEG-MACHINE,I-NEG
625,kasar,L,NEG,MACHINE,NEG-MACHINE,L-NEG-MACHINE,L-NEG
625,kalau,O,NEU,,NEU,O-NEU,O-NEU
625,posisi,O,NEU,,NEU,O-NEU,O-NEU
625,diam,O,NEU,,NEU,O-NEU,O-NEU
625,kayak,O,NEU,,NEU,O-NEU,O-NEU
625,diesel,O,NEU,,NEU,O-NEU,O-NEU
625,gitu,O,NEU,,NEU,O-NEU,O-NEU
626,dari,O,NEU,,NEU,O-NEU,O-NEU
626,semua,O,NEU,,NEU,O-NEU,O-NEU
626,merek,O,NEU,,NEU,O-NEU,O-NEU
626,mobil,O,NEU,,NEU,O-NEU,O-NEU
626,pernah,O,NEU,,NEU,O-NEU,O-NEU
626,pakai,O,NEU,,NEU,O-NEU,O-NEU
626,terios,O,NEU,,NEU,O-NEU,O-NEU
626,baru,O,NEU,,NEU,O-NEU,O-NEU
626,lumayan,B,NEG,FUEL,NEG-FUEL,B-NEG-FUEL,B-NEG
626,boros,L,NEG,FUEL,NEG-FUEL,L-NEG-FUEL,L-NEG
627,mini,O,NEU,,NEU,O-NEU,O-NEU
627,cooper,O,NEU,,NEU,O-NEU,O-NEU
627,mobil,O,NEU,,NEU,O-NEU,O-NEU
627,stylish,U,POS,OTHERS,POS-OTHERS,U-POS-OTHERS,U-POS
627,dekat,B,POS,OTHERS,POS-OTHERS,B-POS-OTHERS,B-POS
627,sempurna,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
628,milik,O,NEU,,NEU,O-NEU,O-NEU
628,mesin,O,NEU,,NEU,O-NEU,O-NEU
628,dual,O,NEU,,NEU,O-NEU,O-NEU
628,vvti,O,NEU,,NEU,O-NEU,O-NEU
628,dan,O,NEU,,NEU,O-NEU,O-NEU
628,sistem,O,NEU,,NEU,O-NEU,O-NEU
628,gerak,O,NEU,,NEU,O-NEU,O-NEU
628,roda,O,NEU,,NEU,O-NEU,O-NEU
628,belakang,O,NEU,,NEU,O-NEU,O-NEU
628,buat,O,NEU,,NEU,O-NEU,O-NEU
628,daihatsu,O,NEU,,NEU,O-NEU,O-NEU
628,great,O,NEU,,NEU,O-NEU,O-NEU
628,new,O,NEU,,NEU,O-NEU,O-NEU
628,xenia,O,NEU,,NEU,O-NEU,O-NEU
628,punya,O,NEU,,NEU,O-NEU,O-NEU
628,unggul,O,NEU,,NEU,O-NEU,O-NEU
628,efisiensi,U,POS,FUEL,POS-FUEL,U-POS-FUEL,U-POS
628,dan,C,NEU,,NEU,C-NEU,C-NEU
628,mudah,B,POS,SERVICE,POS-SERVICE,B-POS-SERVICE,B-POS
628,awat,L,POS,SERVICE,POS-SERVICE,L-POS-SERVICE,L-POS
629,aku,O,NEU,,NEU,O-NEU,O-NEU
629,test,O,NEU,,NEU,O-NEU,O-NEU
629,drive,O,NEU,,NEU,O-NEU,O-NEU
629,dan,O,NEU,,NEU,O-NEU,O-NEU
629,rasa,O,NEU,,NEU,O-NEU,O-NEU
629,tari,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
629,cukup,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
629,mantap,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
629,mobil,O,NEU,,NEU,O-NEU,O-NEU
629,wuling,O,NEU,,NEU,O-NEU,O-NEU
630,mesin,B,POS,MACHINE,POS-MACHINE,B-POS-MACHINE,B-POS
630,wuling,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
630,confero,I,POS,MACHINE,POS-MACHINE,I-POS-MACHINE,I-POS
630,berisik,L,POS,MACHINE,POS-MACHINE,L-POS-MACHINE,L-POS
631,fortuner,O,NEU,,NEU,O-NEU,O-NEU
631,kalau,O,NEU,,NEU,O-NEU,O-NEU
631,lihat,O,NEU,,NEU,O-NEU,O-NEU
631,harga,B,NEG,PRICE,NEG-PRICE,B-NEG-PRICE,B-NEG
631,memang,I,NEG,PRICE,NEG-PRICE,I-NEG-PRICE,I-NEG
631,julang,I,NEG,PRICE,NEG-PRICE,I-NEG-PRICE,I-NEG
631,tinggi,L,NEG,PRICE,NEG-PRICE,L-NEG-PRICE,L-NEG
631,tetapi,C,NEU,,NEU,C-NEU,C-NEU
631,balik,O,NEU,,NEU,O-NEU,O-NEU
631,harga,O,NEU,,NEU,O-NEU,O-NEU
631,kualitas,B,POS,OTHERS,POS-OTHERS,B-POS-OTHERS,B-POS
631,beri,I,POS,OTHERS,POS-OTHERS,I-POS-OTHERS,I-POS
631,bagus,L,POS,OTHERS,POS-OTHERS,L-POS-OTHERS,L-POS
632,ampun,O,NEU,,NEU,O-NEU,O-NEU
632,deh,O,NEU,,NEU,O-NEU,O-NEU
632,punya,O,NEU,,NEU,O-NEU,O-NEU
632,xenia,O,NEU,,NEU,O-NEU,O-NEU
632,uang,B,NEG,FUEL,NEG-FUEL,B-NEG-FUEL,B-NEG
632,habis,I,NEG,FUEL,NEG-FUEL,I-NEG-FUEL,I-NEG
632,cuma,I,NEG,FUEL,NEG-FUEL,I-NEG-FUEL,I-NEG
632,buat,I,NEG,FUEL,NEG-FUEL,I-NEG-FUEL,I-NEG
632,konsumsi,I,NEG,FUEL,NEG-FUEL,I-NEG-FUEL,I-NEG
632,bensin,L,NEG,FUEL,NEG-FUEL,L-NEG-FUEL,L-NEG
633,wah,O,NEU,,NEU,O-NEU,O-NEU
633,kayak,O,NEU,,NEU,O-NEU,O-NEU
633,si,O,NEU,,NEU,O-NEU,O-NEU
633,wuling,O,NEU,,NEU,O-NEU,O-NEU
633,formo,O,NEU,,NEU,O-NEU,O-NEU
633,kurang,B,NEG,OTHERS,NEG-OTHERS,B-NEG-OTHERS,B-NEG
633,yakin,L,NEG,OTHERS,NEG-OTHERS,L-NEG-OTHERS,L-NEG
633,buat,O,NEU,,NEU,O-NEU,O-NEU
633,tunggang,O,NEU,,NEU,O-NEU,O-NEU
633,besi,O,NEU,,NEU,O-NEU,O-NEU
633,hari,O,NEU,,NEU,O-NEU,O-NEU
634,toyota,O,NEU,,NEU,O-NEU,O-NEU
634,rush,O,NEU,,NEU,O-NEU,O-NEU
634,konsumsi,B,POS,FUEL,POS-FUEL,B-POS-FUEL,B-POS
634,bahan,I,POS,FUEL,POS-FUEL,I-POS-FUEL,I-POS
634,bakar,I,POS,FUEL,POS-FUEL,I-POS-FUEL,I-POS
634,cukup,I,POS,FUEL,POS-FUEL,I-POS-FUEL,I-POS
634,irit,L,POS,FUEL,POS-FUEL,L-POS-FUEL,L-POS
635,harga,B,POS,PRICE,POS-PRICE,B-POS-PRICE,B-POS
635,bilang,I,POS,PRICE,POS-PRICE,I-POS-PRICE,I-POS
635,murah,L,POS,PRICE,POS-PRICE,L-POS-PRICE,L-POS
635,dengan,O,NEU,,NEU,O-NEU,O-NEU
635,fitur,U,POS,PART,POS-PART,U-POS-PART,U-POS
635,dan,C,NEU,,NEU,C-NEU,C-NEU
635,desain,B,POS,PART,POS-PART,B-POS-PART,B-POS
635,cukup,I,POS,PART,POS-PART,I-POS-PART,I-POS
635,keren,L,POS,PART,POS-PART,L-POS-PART,L-POS
635,suzuki,O,NEU,,NEU,O-NEU,O-NEU
635,baleno,O,NEU,,NEU,O-NEU,O-NEU
635,2017,O,NEU,,NEU,O-NEU,O-NEU
636,benar,O,NEU,,NEU,O-NEU,O-NEU
636,kak,O,NEU,,NEU,O-NEU,O-NEU
636,lemah,O,NEU,,NEU,O-NEU,O-NEU
636,mobilio,O,NEU,,NEU,O-NEU,O-NEU
636,cuma,O,NEU,,NEU,O-NEU,O-NEU
636,1,O,NEU,,NEU,O-NEU,O-NEU
636,mesin,B,NEG,MACHINE,NEG-MACHINE,B-NEG-MACHINE,B-NEG
636,kalau,I,NEG,MACHINE,NEG-MACHINE,I-NEG-MACHINE,I-NEG
636,cepat,I,NEG,MACHINE,NEG-MACHINE,I-NEG-MACHINE,I-NEG
636,atas,I,NEG,MACHINE,NEG-MACHINE,I-NEG-MACHINE,I-NEG
636,100,I,NEG,MACHINE,NEG-MACHINE,I-NEG-MACHINE,I-NEG
636,kph,I,NEG,MACHINE,NEG-MACHINE,I-NEG-MACHINE,I-NEG
636,memang,I,NEG,MACHINE,NEG-MACHINE,I-NEG-MACHINE,I-NEG
636,berisik,I,NEG,MACHINE,NEG-MACHINE,I-NEG-MACHINE,I-NEG
636,banget,L,NEG,MACHINE,NEG-MACHINE,L-NEG-MACHINE,L-NEG
636,sih,O,NEU,,NEU,O-NEU,O-NEU
637,hmm,O,NEU,,NEU,O-NEU,O-NEU
637,layan,B,NEG,SERVICE,NEG-SERVICE,B-NEG-SERVICE,B-NEG
637,not,I,NEG,SERVICE,NEG-SERVICE,I-NEG-SERVICE,I-NEG
637,recommended,L,NEG,SERVICE,NEG-SERVICE,L-NEG-SERVICE,L-NEG
637,lah,O,NEU,,NEU,O-NEU,O-NEU
637,lebih,O,NEU,,NEU,O-NEU,O-NEU
637,bagus,O,NEU,,NEU,O-NEU,O-NEU
637,bengkel,O,NEU,,NEU,O-NEU,O-NEU
637,nonresmi,O,NEU,,NEU,O-NEU,O-NEU
637,astra,O,NEU,,NEU,O-NEU,O-NEU
637,international,O,NEU,,NEU,O-NEU,O-NEU
637,daihatsu,O,NEU,,NEU,O-NEU,O-NEU
637,pondok,O,NEU,,NEU,O-NEU,O-NEU
637,cabe,O,NEU,,NEU,O-NEU,O-NEU
638,wah,O,NEU,,NEU,O-NEU,O-NEU
638,juragan,O,NEU,,NEU,O-NEU,O-NEU
638,xenia,O,NEU,,NEU,O-NEU,O-NEU
638,li,O,NEU,,NEU,O-NEU,O-NEU
638,2004,O,NEU,,NEU,O-NEU,O-NEU
638,dulu,O,NEU,,NEU,O-NEU,O-NEU
638,5,O,NEU,,NEU,O-NEU,O-NEU
638,tahun,O,NEU,,NEU,O-NEU,O-NEU
638,ganti,O,NEU,,NEU,O-NEU,O-NEU
638,ban,B,POS,PART,POS-PART,B-POS-PART,B-POS
638,tebal,I,POS,PART,POS-PART,I-POS-PART,I-POS
638,semua,L,POS,PART,POS-PART,L-POS-PART,L-POS
639,ubah,O,NEU,,NEU,O-NEU,O-NEU
639,minor,O,NEU,,NEU,O-NEU,O-NEU
639,wajar,O,NEU,,NEU,O-NEU,O-NEU
639,gak,O,NEU,,NEU,O-NEU,O-NEU
639,naik,O,NEU,,NEU,O-NEU,O-NEU
639,harga,O,NEU,,NEU,O-NEU,O-NEU
639,gak,O,NEU,,NEU,O-NEU,O-NEU
639,naik,O,NEU,,NEU,O-NEU,O-NEU
639,harga,O,NEU,,NEU,O-NEU,O-NEU
639,aja,O,NEU,,NEU,O-NEU,O-NEU
639,jual,O,NEU,,NEU,O-NEU,O-NEU
639,minim,O,NEU,,NEU,O-NEU,O-NEU
639,apa,O,NEU,,NEU,O-NEU,O-NEU
639,naik,O,NEU,,NEU,O-NEU,O-NEU
639,harga,O,NEU,,NEU,O-NEU,O-NEU
639,pabrikan,O,NEU,,NEU,O-NEU,O-NEU
639,jepang,O,NEU,,NEU,O-NEU,O-NEU
